Date,Open,High,Low,Close,Adj Close,Volume
10/6/2015,4.4,4.4,4.28,4.28,4.13,28200
10/7/2015,4.18,4.3,4.11,4.3,4.15,3310
10/8/2015,4.19,4.34,4.18,4.33,4.18,19650
10/11/2015,4.23,4.35,4.23,4.35,4.2,5880
10/12/2015,4.31,4.47,4.31,4.36,4.21,90390
10/15/2015,4.46,4.47,4.36,4.4,4.25,11780
10/18/2015,4.31,4.43,4.31,4.43,4.28,15210
10/19/2015,4.43,4.51,4.43,4.49,4.34,62190
10/20/2015,4.4,4.53,4.4,4.4,4.25,33790
10/21/2015,4.45,4.45,4.39,4.4,4.25,8490
10/22/2015,4.38,4.49,4.37,4.48,4.33,12200
10/25/2015,4.47,4.53,4.35,4.5,4.35,8730
10/26/2015,4.4,4.55,4.4,4.52,4.37,34750
10/27/2015,4.4,4.4,4.39,4.39,4.24,4100
10/28/2015,4.38,4.38,4.28,4.28,4.13,8720
10/29/2015,4.4,4.4,4.3,4.3,4.15,7780
11/1/2015,4.42,4.46,4.3,4.3,4.15,47030
11/2/2015,4.4,4.4,4.27,4.27,4.12,1760
11/3/2015,4.26,4.26,4.15,4.15,4,23570
11/4/2015,4.15,4.26,4.11,4.12,3.97,5080
11/5/2015,4.11,4.11,4.03,4.03,3.88,44320
11/8/2015,4.13,4.13,4.01,4.01,3.86,23730
11/9/2015,3.98,4,3.89,3.89,3.74,1660
11/10/2015,3.88,4,3.88,3.9,3.75,11280
11/11/2015,3.9,3.99,3.89,3.98,3.83,24280
11/12/2015,4,4.1,3.98,4.03,3.88,23030
11/15/2015,4.1,4.1,4.03,4.03,3.88,1050
11/16/2015,4.14,4.14,4.03,4.1,3.95,1510
11/17/2015,4.1,4.19,4.05,4.19,4.04,2020
11/18/2015,4.15,4.15,4.09,4.09,3.94,6180
11/19/2015,3.99,4.14,3.97,4.12,3.97,10320
11/22/2015,4,4.18,4,4.18,4.03,620
11/23/2015,4.06,4.18,4.06,4.1,3.95,2830
11/24/2015,4.15,4.15,4.15,4.15,4,0
11/25/2015,4.14,4.14,4.05,4.05,3.9,80
11/26/2015,4.17,4.17,3.98,4.15,4,4730
11/29/2015,4.15,4.15,4.15,4.15,4,1020
11/30/2015,4.15,4.19,4.15,4.19,4.04,2120
12/1/2015,4.24,4.25,4.19,4.25,4.1,18890
12/2/2015,4.25,4.25,4.25,4.25,4.1,7680
12/3/2015,4.27,4.28,4.18,4.18,4.03,9430
12/6/2015,4.09,4.18,4.09,4.18,4.03,30
12/7/2015,4.25,4.25,4.1,4.23,4.08,1600
